record_id,fecha_de_inicio,fecha_de_fin,fecha_del_registro,nombre_de_la_actividad,tipo_de_actividad,qu_tem_tica_s_aborda_la_ac,en_qu_estrategia_plan_inte,asist_total,asist_hombres,asist_mujeres,n_mero_de_horas,n_mero_de_sesiones,apellidos_y_nombre,distrito0,unidad_asistencial,unidad_asistencial_2,sexo,categor_a_profesional,especialidad_de_enfermer_a,horario,localidad_donde_se_realiza,es_una_zona_desfavorecidas,lugar_de_realizaci_n_de_la,poblaci_n_destinataria
860,02/08/2024,16/08/2024,04/08/2024,Sesión formativa: consumo alcohol,22,6,17,22,5,17,3.0,3,"Serrano Ruiz, Patricia",0,12,,F,6,,1,Realejo,0,7,13
861,03/05/2025,14/06/2025,06/05/2025,Taller de consumo alcohol,23,6,14,30,15,15,21.0,7,"Vargas López, Sara",0,12,,F,2,3,2,Realejo,0,9,13
862,01/09/2024,08/09/2024,01/09/2024,Sesión formativa: uso medicamento,22,25,20,28,10,18,3.4,2,"González Blanco, Mercedes",0,12,,F,4,,2,Realejo,1,13,1
863,12/11/2024,03/12/2024,14/11/2024,Reunión coordinación — tabaco,3,7,3,5,1,4,4.4,4,"Serrano Ruiz, Patricia",0,12,,F,6,,1,Realejo,0,6,2
864,12/01/2024,12/01/2024,17/01/2024,Charla sobre otras temáticas,0,30,3,18,7,11,1.3,1,"López Vega, Sandra",0,13,,F,4,,1,Bola de Oro,0,8,3
865,22/01/2025,22/01/2025,25/01/2025,Ponencia: sexualidad,20,24,7,47,26,21,2.3,1,"Lara Guerrero, Irene",0,13,,F,9,,2,Bola de Oro,0,3,3
866,25/04/2024,16/05/2024,28/04/2024,IAHS,14,7,7,14,4,10,9.6,4,"Rodríguez Cruz, Diego",0,13,,M,9,,2,Bola de Oro,0,7,5
867,02/01/2024,13/02/2024,04/01/2024,Taller de vacunación,23,27,1,14,6,8,17.5,7,"Rubio Fuentes, Irene",0,13,,F,14,,2,Bola de Oro,0,1,7
868,29/09/2025,20/10/2025,03/10/2025,Taller de conducta suicida,23,5,12,21,10,11,8.8,4,"Vargas Cortés, Mercedes",0,13,,F,13,,0,Bola de Oro,0,14,9
869,11/05/2024,11/05/2024,14/05/2024,Reunión coordinación — sexualidad,3,24,7,3,1,2,1.4,1,"Vargas Cortés, Mercedes",0,13,,F,13,,0,Bola de Oro,0,0,10
870,28/10/2024,20/01/2025,29/10/2024,GRUSE,13,24,15,20,10,10,29.9,13,"Lara Guerrero, Irene",0,13,,F,9,,0,Bola de Oro,0,5,1
871,25/07/2024,01/08/2024,30/07/2024,Sesión formativa: incontinencia,22,13,3,10,4,6,3.8,2,"Moreno Cabrera, Irene",0,13,,F,5,,2,Bola de Oro,0,10,6
872,31/03/2025,05/05/2025,04/04/2025,Taller de alimentación saludable,23,3,23,16,7,9,13.8,6,"Rubio Fuentes, Irene",0,13,,F,14,,2,Bola de Oro,0,0,1
873,24/04/2024,01/05/2024,28/04/2024,Reunión coordinación — uso medicamento,3,25,20,9,3,6,3.4,2,"López Vega, Sandra",0,13,,F,4,,1,Bola de Oro,0,0,15
874,17/04/2024,17/04/2024,20/04/2024,Charla sobre act. física,0,1,12,32,17,15,0.7,1,"Hernández Serrano, Ana",0,13,,F,5,,2,Bola de Oro,1,8,4
875,19/11/2024,11/02/2025,24/11/2024,Rehabilitación respiratoria,10,22,12,17,11,6,27.3,13,"Moreno Cabrera, Irene",0,13,,F,5,,2,Bola de Oro,0,9,12
876,02/02/2025,20/04/2025,02/02/2025,GRUSE,13,22,23,15,5,10,22.8,12,"Rodríguez Cruz, Diego",0,13,,M,9,,2,Bola de Oro,1,10,14
877,30/12/2024,10/03/2025,04/01/2025,Rehabilitación cardiaca,9,21,15,10,6,4,26.4,11,"Moreno Cabrera, Irene",0,13,,F,5,,1,Bola de Oro,0,14,5
878,18/07/2024,01/08/2024,18/07/2024,Sesión clínica: act. física,21,1,21,11,2,9,4.5,3,"Hernández Serrano, Ana",0,13,,F,5,,1,Bola de Oro,0,3,3
879,05/12/2025,05/12/2025,07/12/2025,Charla sobre incontinencia,0,13,22,17,8,9,1.8,1,"Hernández Serrano, Ana",0,13,,F,5,,2,Bola de Oro,0,14,11
880,17/08/2024,28/09/2024,22/08/2024,Taller de tabaco,23,7,24,22,10,12,10.5,7,"Lara Guerrero, Irene",0,13,,F,9,,1,Bola de Oro,0,5,11
881,20/04/2025,27/07/2025,22/04/2025,GRUSE,13,16,12,11,5,6,31.5,15,"Vargas Cortés, Mercedes",0,13,,F,13,,0,Bola de Oro,0,5,6
882,03/05/2025,16/08/2025,06/05/2025,Grupo dolor crónico,6,21,21,11,5,6,38.4,16,"Moreno Cabrera, Irene",0,13,,F,5,,0,Bola de Oro,0,2,1
883,07/05/2024,18/06/2024,10/05/2024,Taller de act. física,23,1,4,27,8,19,15.4,7,"Moreno Cabrera, Irene",0,13,,F,5,,0,Bola de Oro,0,1,0
884,24/08/2024,24/08/2024,25/08/2024,Sesión clínica: uso medicamento,21,25,13,22,6,16,1.1,1,"Rubio Fuentes, Irene",0,13,,F,14,,0,Bola de Oro,0,14,8
885,21/06/2025,05/07/2025,23/06/2025,Sesión formativa: uso medicamento,22,25,1,27,10,17,6.0,3,"Rubio Fuentes, Irene",0,13,,F,14,,2,Bola de Oro,0,11,1
886,31/01/2025,07/02/2025,04/02/2025,Sesión formativa: otras adicciones,22,18,11,26,8,18,2.4,2,"López Vega, Sandra",0,13,,F,4,,1,Bola de Oro,1,5,1
887,24/11/2024,24/11/2024,26/11/2024,Mesa informativa: consumo alcohol,19,6,9,49,12,37,1.3,1,"Vargas Cortés, Mercedes",0,13,,F,13,,1,Bola de Oro,0,8,14
888,10/07/2024,24/07/2024,13/07/2024,Sesión formativa: prev. accidentes,22,21,8,12,5,7,5.1,3,"Moreno Cabrera, Irene",0,13,,F,5,,0,Bola de Oro,0,0,1
889,21/10/2024,21/10/2024,23/10/2024,Sesión formativa: violencia género,22,28,16,23,12,11,1.7,1,"Lara Guerrero, Irene",0,13,,F,9,,2,Bola de Oro,1,3,11
890,01/10/2024,26/11/2024,02/10/2024,Grupo EPOC/asma,8,22,18,18,9,9,16.2,9,"Moreno Cabrera, Irene",0,13,,F,5,,0,Bola de Oro,0,5,5
891,31/07/2024,07/08/2024,03/08/2024,Sesión clínica: vacunación,21,27,20,30,9,21,3.0,2,"Rubio Fuentes, Irene",0,13,,F,14,,1,Bola de Oro,0,6,1
892,10/05/2025,07/06/2025,13/05/2025,Grupo EPOC/asma,8,1,8,21,9,12,9.5,5,"Hernández Serrano, Ana",0,13,,F,5,,2,Bola de Oro,0,12,8
893,29/10/2025,12/11/2025,03/11/2025,Reunión coordinación — otras formas fumar,3,19,5,4,2,2,6.0,3,"López Vega, Sandra",0,13,,F,4,,2,Bola de Oro,0,9,15
894,04/10/2024,04/10/2024,05/10/2024,Sesión clínica: vacunación,21,27,22,24,9,15,1.7,1,"Rubio Fuentes, Irene",0,13,,F,14,,0,Bola de Oro,0,8,8
895,08/01/2024,08/01/2024,13/01/2024,Mesa informativa: alimentación saludable,19,3,8,13,4,9,1.9,1,"Rubio Fuentes, Irene",0,13,,F,14,,2,Bola de Oro,1,7,12
896,18/02/2024,18/02/2024,21/02/2024,Sesión formativa: act. física,22,1,17,15,5,10,1.4,1,"Hernández Serrano, Ana",0,13,,F,5,,0,Bola de Oro,0,8,10
897,29/04/2025,12/08/2025,03/05/2025,Rehabilitación respiratoria,10,1,17,16,11,5,27.2,16,"Moreno Cabrera, Irene",0,13,,F,5,,0,Bola de Oro,0,7,11
898,21/01/2024,28/01/2024,24/01/2024,Sesión formativa: parentalidad positiva,22,20,6,25,7,18,3.4,2,"Vargas Cortés, Mercedes",0,13,,F,13,,2,Bola de Oro,0,7,10
899,25/04/2025,06/06/2025,25/04/2025,Taller de uso medicamento,23,25,22,14,3,11,15.4,7,"Rubio Fuentes, Irene",0,13,,F,14,,1,Bola de Oro,0,3,3
900,07/04/2024,21/04/2024,08/04/2024,Sesión formativa: consumo alcohol,22,6,6,29,12,17,4.2,3,"López Vega, Sandra",0,13,,F,4,,1,Bola de Oro,0,0,4
901,24/11/2024,02/03/2025,28/11/2024,Grupo EPOC/asma,8,13,4,21,5,16,27.0,15,"Moreno Cabrera, Irene",0,13,,F,5,,0,Bola de Oro,1,9,2
902,13/03/2025,05/06/2025,14/03/2025,PITA,16,4,8,19,7,12,20.8,13,"Lara Guerrero, Irene",0,13,,F,9,,2,Bola de Oro,0,10,9
903,14/04/2024,02/06/2024,16/04/2024,IAHS,14,4,20,15,5,10,16.8,8,"Lara Guerrero, Irene",0,13,,F,9,,1,Bola de Oro,0,9,9
904,12/07/2024,19/07/2024,13/07/2024,Sesión formativa: prev. accidentes,22,21,12,16,5,11,2.4,2,"Rodríguez Cruz, Diego",0,13,,M,9,,0,Bola de Oro,0,12,2
905,03/12/2024,03/12/2024,03/12/2024,Charla sobre violencia género,0,28,14,25,5,20,1.8,1,"Rodríguez Cruz, Diego",0,13,,M,9,,1,Bola de Oro,1,9,1
906,15/06/2025,10/08/2025,15/06/2025,GRUSE,13,16,1,24,11,13,19.8,9,"Vargas Cortés, Mercedes",0,13,,F,13,,0,Bola de Oro,0,6,12
907,23/02/2025,09/03/2025,25/02/2025,Sesión clínica: alimentación saludable,21,3,1,7,3,4,3.6,3,"Rubio Fuentes, Irene",0,13,,F,14,,1,Bola de Oro,1,8,15
908,25/11/2025,25/11/2025,28/11/2025,Sesión formativa: salud bucodental,22,23,19,17,8,9,1.4,1,"Rodríguez Cruz, Diego",0,13,,M,9,,1,Bola de Oro,0,4,2
909,18/06/2024,25/06/2024,21/06/2024,Sesión formativa: salud bucodental,22,23,17,16,6,10,3.8,2,"Rubio Fuentes, Irene",0,13,,F,14,,0,Bola de Oro,0,13,1
910,28/07/2025,04/08/2025,02/08/2025,Sesión clínica: otras adicciones,21,18,20,9,2,7,3.4,2,"López Vega, Sandra",0,13,,F,4,,0,Bola de Oro,0,13,4
911,01/11/2024,22/11/2024,05/11/2024,Taller de vacunación,23,27,14,29,13,16,6.8,4,"Rubio Fuentes, Irene",0,13,,F,14,,2,Bola de Oro,0,5,12
912,17/10/2024,17/10/2024,22/10/2024,Mapeo de activos: alimentación saludable,18,3,20,27,14,13,1.3,1,"Lara Guerrero, Irene",0,13,,F,9,,2,Bola de Oro,0,2,6
913,23/09/2025,30/09/2025,23/09/2025,Sesión clínica: primeros auxilios,21,22,16,8,4,4,3.8,2,"Moreno Cabrera, Irene",0,13,,F,5,,2,Bola de Oro,0,8,2
914,12/09/2024,03/10/2024,12/09/2024,Taller de lactancia materna,23,15,12,11,4,7,8.0,4,"Vargas Cortés, Mercedes",0,13,,F,13,,1,Bola de Oro,0,9,15
915,07/08/2024,07/08/2024,12/08/2024,Mesa informativa: lactancia materna,19,15,17,39,15,24,0.6,1,"Vargas Cortés, Mercedes",0,13,,F,13,,0,Bola de Oro,0,10,8
916,14/02/2024,14/02/2024,16/02/2024,Mesa informativa: manejo enf. crónicas,19,16,2,47,14,33,1.6,1,"López Vega, Sandra",0,13,,F,4,,2,Bola de Oro,0,11,8
917,25/01/2025,12/04/2025,26/01/2025,Rehabilitación cardiaca,9,21,5,17,9,8,25.2,12,"Hernández Serrano, Ana",0,13,,F,5,,0,Bola de Oro,0,8,13
918,08/11/2024,13/12/2024,08/11/2024,PIOBIN,15,1,10,19,5,14,11.4,6,"Lara Guerrero, Irene",0,13,,F,9,,1,Bola de Oro,0,6,13
919,12/09/2025,19/09/2025,15/09/2025,Taller de primeros auxilios,23,22,8,13,5,8,5.8,2,"Hernández Serrano, Ana",0,13,,F,5,,1,Bola de Oro,0,2,3
920,10/12/2025,10/12/2025,11/12/2025,Mesa informativa: otras formas fumar,19,19,17,52,22,30,1.6,1,"López Vega, Sandra",0,13,,F,4,,2,Bola de Oro,0,0,5
921,14/04/2025,07/07/2025,15/04/2025,GRAFA,12,22,2,21,9,12,23.4,13,"Rodríguez Cruz, Diego",0,13,,M,9,,2,Bola de Oro,0,12,0
922,31/03/2024,07/04/2024,02/04/2024,Sesión formativa: otras adicciones,22,18,20,5,3,2,4.0,2,"Rodríguez Cruz, Diego",0,13,,M,9,,0,Bola de Oro,0,8,5
923,15/08/2024,10/10/2024,18/08/2024,PIOBIN,15,22,21,14,6,8,15.3,9,"Rodríguez Cruz, Diego",0,13,,M,9,,2,Bola de Oro,0,3,9
924,21/07/2025,04/08/2025,26/07/2025,Sesión formativa: prev. accidentes,22,21,15,12,2,10,5.1,3,"Hernández Serrano, Ana",0,13,,F,5,,1,Bola de Oro,0,1,13
925,06/10/2025,20/10/2025,10/10/2025,Mapeo de activos: bienestar emocional,18,4,20,26,9,17,5.1,3,"Vargas Cortés, Mercedes",0,13,,F,13,,0,Bola de Oro,0,8,14
926,17/05/2025,16/08/2025,17/05/2025,Grupo EPOC/asma,8,1,10,21,7,14,35.0,14,"González Hernández, Concepción",0,14,,F,5,,0,Doctores,0,7,15
927,03/02/2024,16/03/2024,05/02/2024,Grupo cuidadoras,5,1,11,24,7,17,14.7,7,"Hidalgo Reyes, Inmaculada",0,14,,F,2,2,2,Doctores,0,14,5
928,29/09/2024,29/09/2024,02/10/2024,Charla sobre vacunación,0,27,11,21,7,14,1.1,1,"Flores Fernández, Verónica",0,14,,F,7,,0,Doctores,1,9,10
929,18/02/2025,25/03/2025,18/02/2025,PSIA,17,4,7,8,1,7,10.8,6,"Molina Ruiz, Carmen",0,14,,F,2,1,2,Doctores,0,4,4
930,26/09/2025,26/12/2025,01/10/2025,Grupo dolor crónico,6,22,3,23,12,11,26.6,14,"Navarro Cruz, Sara",0,14,,F,5,,0,Doctores,0,5,12
931,03/06/2025,24/06/2025,04/06/2025,Programa educación maternal,11,27,5,20,2,18,7.6,4,"Cruz Guerrero, Nuria",0,14,,F,2,7,2,Doctores,1,2,3
932,17/02/2024,17/02/2024,18/02/2024,Mesa informativa: vacunación,19,27,7,55,25,30,1.7,1,"Fernández Sánchez, Carmen",0,14,,F,6,,1,Doctores,0,12,2
933,04/11/2024,18/11/2024,06/11/2024,Sesión formativa: otras formas fumar,22,19,23,13,7,6,5.7,3,"Morales Fuentes, Elena",0,14,,F,4,,0,Doctores,0,4,12
934,01/01/2025,16/04/2025,01/01/2025,IAHS,14,21,16,11,2,9,40.0,16,"Cruz Guerrero, Nuria",0,14,,F,2,7,0,Doctores,0,13,3
935,11/11/2024,11/11/2024,16/11/2024,Charla sobre manejo enf. crónicas,0,16,22,52,15,37,1.5,1,"Hidalgo Reyes, Inmaculada",0,14,,F,2,2,0,Doctores,0,4,10
936,15/01/2025,15/01/2025,20/01/2025,Charla sobre uso medicamento,0,25,2,47,11,36,1.3,1,"Fernández Sánchez, Carmen",0,14,,F,6,,2,Doctores,0,14,0
937,12/06/2025,03/07/2025,15/06/2025,Actividad PS: violencia género,24,28,14,17,5,12,6.8,4,"Vega Rodríguez, Cristina",0,14,,F,8,,1,Doctores,0,7,13
938,09/02/2025,18/05/2025,13/02/2025,Rehabilitación respiratoria,10,7,22,18,10,8,33.0,15,"Lara Gutiérrez, Amparo",0,14,,F,2,3,0,Doctores,0,2,8
939,14/05/2024,14/05/2024,16/05/2024,Sesión formativa: otras temáticas,22,30,24,27,11,16,1.8,1,"Medina Rubio, Ana",0,14,,F,15,,2,Doctores,0,8,7
940,14/12/2024,15/02/2025,17/12/2024,Rehabilitación cardiaca,9,13,17,25,16,9,22.0,10,"Navarro Cruz, Sara",0,14,,F,5,,0,Doctores,0,5,9
941,21/11/2025,31/12/2025,26/11/2025,Grupo EPOC/asma,8,6,4,18,8,10,18.4,8,"Lara Gutiérrez, Amparo",0,14,,F,2,3,1,Doctores,0,3,11
942,12/04/2025,26/04/2025,15/04/2025,Taller de parentalidad positiva,23,20,21,19,4,15,7.5,3,"Hidalgo Reyes, Inmaculada",0,14,,F,2,2,2,Doctores,0,3,9
943,18/11/2024,16/12/2024,19/11/2024,Taller de conducta suicida,23,5,3,13,6,7,11.0,5,"Vega Rodríguez, Cristina",0,14,,F,8,,1,Doctores,0,4,8
944,23/04/2024,14/05/2024,28/04/2024,Reunión coordinación — sexualidad,3,24,9,6,1,5,4.4,4,"Vega Rodríguez, Cristina",0,14,,F,8,,2,Doctores,0,4,12
945,25/03/2025,01/04/2025,28/03/2025,Sesión clínica: bienestar emocional,21,4,19,17,4,13,2.4,2,"Fernández Sánchez, Carmen",0,14,,F,6,,1,Doctores,0,2,6
946,31/03/2025,07/07/2025,03/04/2025,PIOBIN,15,15,13,20,10,10,25.5,15,"Molina Ruiz, Carmen",0,14,,F,2,1,0,Doctores,0,12,10
947,09/09/2025,23/09/2025,13/09/2025,Sesión formativa: manejo enf. crónicas,22,16,24,14,5,9,5.1,3,"Morales Fuentes, Elena",0,14,,F,4,,1,Doctores,1,2,13
948,19/03/2025,19/03/2025,21/03/2025,Charla sobre manejo enf. crónicas,0,16,9,17,7,10,1.3,1,"Morales Fuentes, Elena",0,14,,F,4,,1,Doctores,0,8,15
949,27/07/2024,12/10/2024,29/07/2024,Rehabilitación cardiaca,9,21,17,22,11,11,28.8,12,"Lara García, Mercedes",0,14,,F,5,,1,Doctores,0,1,10
950,22/04/2025,29/04/2025,25/04/2025,Actividad PS: otras temáticas,24,30,18,5,2,3,3.4,2,"Medina Rubio, Ana",0,14,,F,15,,0,Doctores,0,11,8
951,08/12/2025,31/12/2025,11/12/2025,IAHS,14,7,18,20,6,14,17.0,10,"Hidalgo Reyes, Inmaculada",0,14,,F,2,2,0,Doctores,1,14,0
952,10/12/2024,21/01/2025,11/12/2024,Taller de dolor crónico,23,8,24,13,6,7,18.2,7,"González Hernández, Concepción",0,14,,F,5,,1,Doctores,0,5,14
953,17/11/2025,31/12/2025,19/11/2025,Taller de otras adicciones,23,18,15,20,8,12,12.8,8,"Morales Fuentes, Elena",0,14,,F,4,,0,Doctores,0,3,9
954,08/08/2025,10/10/2025,11/08/2025,Grupo EPOC/asma,8,21,19,10,5,5,23.0,10,"Lara García, Mercedes",0,14,,F,5,,2,Doctores,0,6,11
955,06/05/2024,03/06/2024,11/05/2024,Rehabilitación respiratoria,10,27,24,25,12,13,12.0,5,"Hidalgo Reyes, Inmaculada",0,14,,F,2,2,1,Doctores,0,5,2
956,10/02/2025,10/02/2025,10/02/2025,Charla sobre voluntades vitales,0,29,9,29,13,16,0.7,1,"Vega Rodríguez, Cristina",0,14,,F,8,,2,Doctores,0,10,5
957,17/04/2025,24/04/2025,17/04/2025,Reunión coordinación — manejo enf. crónicas,3,16,6,3,1,2,3.6,2,"Lara Gutiérrez, Amparo",0,14,,F,2,3,2,Doctores,1,6,6
958,19/11/2025,19/11/2025,21/11/2025,Charla sobre higiene postural,0,12,6,56,12,44,1.3,1,"González Hernández, Concepción",0,14,,F,5,,2,Doctores,0,12,8
959,21/04/2024,21/04/2024,25/04/2024,Mesa informativa: conducta suicida,19,5,24,39,18,21,0.7,1,"Reyes Ortiz, José",0,14,,M,13,,1,Doctores,0,11,15
960,09/11/2025,09/11/2025,14/11/2025,Sesión formativa: act. física,22,1,25,16,7,9,1.0,1,"González Hernández, Concepción",0,14,,F,5,,1,Doctores,0,14,4
961,18/05/2025,17/08/2025,20/05/2025,Rehabilitación respiratoria,10,21,8,18,9,9,22.4,14,"Lara García, Mercedes",0,14,,F,5,,1,Doctores,0,14,8
962,05/03/2025,12/03/2025,07/03/2025,Actividad PS: act. física,4,1,5,19,10,9,3.2,2,"Fernández Sánchez, Carmen",0,14,,F,6,,2,Doctores,0,12,0
963,25/10/2025,31/12/2025,26/10/2025,GRUSE,13,16,22,18,7,11,30.0,15,"Reyes Ortiz, José",0,14,,M,13,,1,Doctores,0,6,5
964,12/06/2025,12/06/2025,12/06/2025,Sesión formativa: dolor crónico,22,8,5,15,5,10,1.7,1,"González Hernández, Concepción",0,14,,F,5,,2,Doctores,0,10,2
965,07/03/2024,07/03/2024,07/03/2024,Reunión coordinación — dolor crónico,3,8,4,4,1,3,1.9,1,"Lara Gutiérrez, Amparo",0,14,,F,2,3,1,Doctores,0,12,6
966,28/10/2024,28/10/2024,30/10/2024,Sesión clínica: otras adicciones,21,18,19,16,4,12,1.8,1,"Morales Fuentes, Elena",0,14,,F,4,,0,Doctores,0,9,9
967,01/08/2024,12/09/2024,04/08/2024,Grupo EPOC/asma,8,13,25,8,2,6,16.8,7,"Navarro Cruz, Sara",0,14,,F,5,,2,Doctores,0,13,4
968,14/07/2025,22/09/2025,15/07/2025,Grupo EPOC/asma,8,6,1,25,12,13,18.7,11,"Cruz Guerrero, Nuria",0,14,,F,2,7,0,Doctores,0,1,1
969,13/04/2024,04/05/2024,17/04/2024,Reunión coordinación — sexualidad,3,24,9,10,4,6,5.6,4,"Vega Rodríguez, Cristina",0,14,,F,8,,2,Doctores,0,2,11
970,11/12/2024,01/01/2025,14/12/2024,Reunión coordinación — primeros auxilios,3,22,1,5,2,3,5.2,4,"Cruz Guerrero, Nuria",0,14,,F,2,7,0,Doctores,0,9,7
971,13/10/2024,19/01/2025,13/10/2024,Grupo EPOC/asma,8,22,10,18,5,13,31.5,15,"Lara García, Mercedes",0,14,,F,5,,2,Doctores,0,10,7
972,14/08/2025,14/08/2025,16/08/2025,Charla sobre otras formas fumar,0,19,13,36,9,27,0.5,1,"Morales Fuentes, Elena",0,14,,F,4,,0,Doctores,0,6,1
973,19/04/2024,26/04/2024,22/04/2024,Taller de dolor crónico,23,8,11,22,9,13,4.2,2,"González Hernández, Concepción",0,14,,F,5,,1,Doctores,0,13,4
974,14/06/2025,20/09/2025,14/06/2025,IAHS,14,11,12,12,4,8,36.0,15,"Hidalgo Reyes, Inmaculada",0,14,,F,2,2,1,Doctores,0,8,13
975,03/06/2024,17/06/2024,03/06/2024,Reunión coordinación — dolor crónico,3,8,21,4,2,2,3.0,3,"Molina Ruiz, Carmen",0,14,,F,2,1,1,Doctores,0,10,2
976,30/06/2025,18/08/2025,01/07/2025,GRUSE,13,6,4,14,5,9,17.6,8,"Vega Rodríguez, Cristina",0,14,,F,8,,1,Doctores,1,8,10
977,09/03/2025,22/06/2025,11/03/2025,Grupo EPOC/asma,8,8,20,25,11,14,38.4,16,"Navarro Cruz, Sara",0,14,,F,5,,2,Doctores,0,5,15
978,02/03/2024,06/04/2024,05/03/2024,Grupo diabetológico,7,8,13,22,6,16,11.4,6,"Cruz Guerrero, Nuria",0,14,,F,2,7,1,Doctores,0,10,14
979,03/11/2024,10/11/2024,04/11/2024,Actividad PS: voluntades vitales,24,29,16,33,14,19,2.8,2,"Vega Rodríguez, Cristina",0,14,,F,8,,0,Doctores,0,0,15
980,21/03/2025,04/04/2025,25/03/2025,Sesión formativa: consumo alcohol,22,6,17,25,12,13,5.4,3,"Medina Rubio, Ana",0,14,,F,15,,2,Doctores,0,3,12
981,10/01/2025,10/01/2025,14/01/2025,Charla sobre otras formas fumar,0,19,8,53,16,37,1.3,1,"Morales Fuentes, Elena",0,14,,F,4,,2,Doctores,0,13,2
982,30/03/2025,30/03/2025,03/04/2025,Charla sobre otras temáticas,0,30,11,13,6,7,1.7,1,"Medina Rubio, Ana",0,14,,F,15,,1,Doctores,0,0,11
983,12/03/2024,11/06/2024,14/03/2024,Grupo dolor crónico,6,22,14,22,6,16,33.6,14,"Navarro Cruz, Sara",0,14,,F,5,,0,Doctores,0,8,14
984,24/11/2024,02/03/2025,24/11/2024,Grupo diabetológico,7,22,12,22,12,10,33.0,15,"Lara Gutiérrez, Amparo",0,14,,F,2,3,2,Doctores,0,7,4
985,13/03/2024,27/03/2024,17/03/2024,Sesión formativa: conducta suicida,22,5,11,26,11,15,4.5,3,"Reyes Ortiz, José",0,14,,M,13,,2,Doctores,0,3,14
986,20/06/2025,19/09/2025,25/06/2025,PSIA,17,15,7,13,2,11,30.8,14,"Cruz Guerrero, Nuria",0,14,,F,2,7,0,Doctores,0,9,1
987,19/09/2025,10/10/2025,24/09/2025,Taller de conducta suicida,23,5,20,28,7,21,12.0,4,"Reyes Ortiz, José",0,14,,M,13,,1,Doctores,0,0,6
988,13/03/2025,24/04/2025,16/03/2025,Grupo dolor crónico,6,16,21,15,6,9,16.1,7,"Molina Ruiz, Carmen",0,14,,F,2,1,0,Doctores,0,11,15
989,07/12/2025,31/12/2025,12/12/2025,PITA,16,9,14,9,2,7,22.0,11,"Cruz Guerrero, Nuria",0,14,,F,2,7,2,Doctores,0,1,10
990,27/08/2024,03/09/2024,28/08/2024,Sesión formativa: lactancia materna,22,15,20,30,14,16,4.0,2,"Lara Gutiérrez, Amparo",0,14,,F,2,3,1,Doctores,0,14,3
991,16/12/2025,23/12/2025,19/12/2025,Sesión formativa: act. física,22,1,8,6,3,3,3.6,2,"Flores Fernández, Verónica",0,14,,F,7,,2,Doctores,1,7,1
992,26/03/2025,26/03/2025,26/03/2025,Charla sobre primeros auxilios,0,22,23,39,12,27,1.1,1,"González Hernández, Concepción",0,14,,F,5,,0,Doctores,0,1,13
993,20/08/2024,20/08/2024,20/08/2024,Mesa informativa: voluntades vitales,19,29,9,60,14,46,1.1,1,"Fernández Sánchez, Carmen",0,14,,F,6,,1,Doctores,0,6,4
994,10/02/2024,30/03/2024,15/02/2024,Rehabilitación respiratoria,10,8,10,10,5,5,12.0,8,"Navarro Cruz, Sara",0,14,,F,5,,0,Doctores,0,9,5
995,09/03/2025,16/03/2025,13/03/2025,Actividad PS: alimentación saludable,24,3,18,34,17,17,3.4,2,"Medina Rubio, Ana",0,14,,F,15,,0,Doctores,0,12,4
996,18/10/2025,27/12/2025,19/10/2025,Grupo cuidadoras,5,1,3,25,9,16,23.1,11,"Flores Fernández, Verónica",0,14,,F,7,,1,Doctores,0,4,11
997,01/08/2025,14/11/2025,03/08/2025,Grupo dolor crónico,6,9,19,12,5,7,35.2,16,"Molina Ruiz, Carmen",0,14,,F,2,1,1,Doctores,0,3,11
998,31/05/2024,31/05/2024,01/06/2024,Charla sobre uso medicamento,0,25,19,21,8,13,2.0,1,"Morales Fuentes, Elena",0,14,,F,4,,1,Doctores,0,13,7
999,25/03/2024,25/03/2024,29/03/2024,Reunión coordinación — consumo alcohol,3,6,23,8,2,6,1.2,1,"Medina Rubio, Ana",0,14,,F,15,,0,Doctores,0,8,1
1000,07/02/2025,16/05/2025,08/02/2025,Programa educación maternal,11,4,14,17,2,15,27.0,15,"Flores Fernández, Verónica",0,14,,F,7,,1,Doctores,0,2,8
1001,06/07/2025,28/09/2025,07/07/2025,Rehabilitación cardiaca,9,1,4,14,9,5,24.7,13,"Lara García, Mercedes",0,14,,F,5,,1,Doctores,0,1,3
1002,16/12/2025,30/12/2025,16/12/2025,Sesión formativa: vacunación,22,27,16,23,7,16,5.1,3,"Morales Fuentes, Elena",0,14,,F,4,,1,Doctores,0,3,5
1003,29/10/2024,26/11/2024,01/11/2024,Rehabilitación cardiaca,9,8,3,23,14,9,9.0,5,"Navarro Cruz, Sara",0,14,,F,5,,0,Doctores,0,6,11
1004,07/12/2025,07/12/2025,09/12/2025,Mesa informativa: lactancia materna,19,15,10,13,6,7,1.0,1,"Reyes Ortiz, José",0,14,,M,13,,0,Doctores,0,0,4
1005,27/06/2024,25/07/2024,30/06/2024,Programa educación maternal,11,22,14,8,1,7,9.0,5,"Molina Ruiz, Carmen",0,14,,F,2,1,1,Doctores,0,4,11
1006,01/12/2025,01/12/2025,02/12/2025,Mesa informativa: consumo alcohol,19,6,5,37,17,20,1.4,1,"Morales Fuentes, Elena",0,14,,F,4,,1,Doctores,0,6,2
1007,17/06/2024,26/08/2024,18/06/2024,Rehabilitación respiratoria,10,12,5,25,15,10,24.2,11,"Hidalgo Reyes, Inmaculada",0,14,,F,2,2,2,Doctores,1,12,12
